Id,Name,Position,Team,Salary,Projected,Scored,Override
141806,Russell Westbrook,PG,OKC,12600,71,75.5,0
141807,John Wall,PG,WAS,9300,50.14,50,0
141808,Damian Lillard,PG,POR,8600,45.23,58.75,0
141809,Kyle Lowry,PG,TOR,7900,39.78,49.75,0
141810,Isaiah Thomas,PG,BOS,7600,40.47,33.5,0
141811,Eric Bledsoe,PG,PHO,7600,41.51,29,0
141812,Jeff Teague,PG,IND,7000,38.34,44.75,0
141813,Goran Dragic,PG,MIA,6800,37.2,32.25,0
141814,Mike Conley,PG,MEM,6800,0,0,0
141815,Rajon Rondo,PG,CHI,6500,35.68,37.5,0
141816,Derrick Rose,PG,NY,6500,34.92,15.5,0
141817,D'Angelo Russell,PG,LAL,6400,0,0,0
141818,Reggie Jackson,PG,DET,6000,0,0,0
141819,Emmanuel Mudiay,PG,DEN,5900,31.27,27.5,0
141820,Dennis Schroder,PG,ATL,5900,28.51,50,0
141821,Ricky Rubio,PG,MIN,5100,26.98,24.5,0
141822,J.J. Barea,PG,DAL,5000,0,0,0
141823,Ish Smith,PG,DET,4900,25.85,43,0
141824,Jameer Nelson,PG,DEN,4700,23.71,36.75,0
141825,Sergio Rodriguez,PG,PHI,4300,20.23,0,0
141826,Jerryd Bayless,PG,PHI,4100,0,0,0
141827,Brandon Jennings,PG,NY,4000,18.5,28,0
141828,Tony Parker,PG,SA,4000,0,0,0
141829,Deron Williams,PG,DAL,4000,17.8,26,0
141830,Andrew Harrison,PG,MEM,4000,22.64,36.5,0
141831,Patty Mills,PG,SA,3900,20.78,36.25,0
141832,Ty Lawson,PG,SAC,3900,18.77,0,0
141833,Tomas Satoransky,PG,WAS,3800,7.37,7.75,0
141834,Jose Calderon,PG,LAL,3700,17.45,7,0
141835,Jerian Grant,PG,CHI,3600,5.26,2,0
141836,Cory Joseph,PG,TOR,3400,18.94,30.5,0
141837,Wade Baldwin IV,PG,MEM,3200,13.32,7.25,0
141838,Beno Udrih,PG,DET,3000,13.52,3.75,0
141839,Demetrius Jackson,PG,BOS,3000,0,0,0
141840,Terry Rozier,PG,BOS,3000,13.26,14.5,0
141841,Malik Beasley,PG,DEN,3000,4.68,0,0
141842,Marcelo Huertas,PG,LAL,3000,4.89,0,0
141843,Michael Carter-Williams,PG,CHI,3000,0,0,0
141844,John Lucas III,PG,MIN,3000,0,0,0
141845,Kris Dunn,PG,MIN,3000,9.21,2.5,0
141846,Tyus Jones,PG,MIN,3000,10.24,0,0
141847,Trey Burke,PG,WAS,3000,5.76,0,0
141848,Semaj Christon,PG,OKC,3000,2.57,9.75,0
141849,Cameron Payne,PG,OKC,3000,0,0,0
141850,Devin Harris,PG,DAL,3000,0,1.25,0
141851,Nicolas Laprovittola,PG,SA,3000,11.98,8.25,0
141852,Bryn Forbes,PG,SA,3000,0.52,0,0
141853,Dejounte Murray,PG,SA,3000,2.06,0,0
141854,T.J. McConnell,PG,PHI,3000,11.29,0,0
141855,Fred VanVleet,PG,TOR,3000,0,2,0
141856,Delon Wright,PG,TOR,3000,0,0,0
141857,Aaron Brooks,PG,IND,3000,12.21,19.75,0
141858,Shabazz Napier,PG,POR,3000,5.41,2,0
141859,Tim Quarterman,PG,POR,3000,2.25,5.5,0
141860,Malcolm Delaney,PG,ATL,3000,12.69,3.5,0
141861,Tyler Ulis,PG,PHO,3000,4.95,0,0
141862,DeMarcus Cousins,PF/C,SAC,10800,61.52,0,0
141863,Myles Turner,PF/C,IND,6800,38.61,35.5,0
141864,LaMarcus Aldridge,PF/C,SA,6400,35.54,18.5,0
141865,Gorgui Dieng,PF/C,MIN,6100,31.09,22,0
141866,Taj Gibson,PF/C,CHI,5500,30.27,38.5,0
141867,Zach Randolph,PF/C,MEM,5000,0,0,0
141868,Jahlil Okafor,PF/C,PHI,4900,18.9,0,0
141869,Nikola Jokic,PF/C,DEN,4800,25.3,42,0
141870,Kelly Olynyk,PF/C,BOS,4200,16.28,26.75,0
141871,Kyle O'Quinn,PF/C,NY,3600,12.8,14.5,0
141872,Dwight Powell,PF/C,DAL,3300,15.24,16.5,0
141873,Juancho Hernangomez,PF/C,DEN,3000,4.78,0,0
141874,Jason Smith,PF/C,WAS,3000,8.02,3.25,0
141875,Joffrey Lauvergne,PF/C,OKC,3000,13.8,13,0
141876,Kris Humphries,PF/C,ATL,3000,2.46,10.25,0
141877,Jimmy Butler,SG/SF,CHI,9000,48.89,34.5,0
141878,Devin Booker,SG/SF,PHO,6300,32.41,22.25,0
141879,Marcus Smart,SG/SF,BOS,5100,25.72,22,0
141880,Josh Richardson,SG/SF,MIA,5100,0,0,0
141881,Kent Bazemore,SG/SF,ATL,5100,25.45,41.25,0
141882,C.J. Miles,SG/SF,IND,4900,0,0,0
141883,Will Barton,SG/SF,DEN,4500,0,0,0
141884,Evan Turner,SG/SF,POR,4200,22.17,33,0
141885,Andre Roberson,SG/SF,OKC,4100,16.81,24.75,0
141886,Terrence Ross,SG/SF,TOR,3800,19.09,4.75,0
141887,James Ennis,SG/SF,MEM,3700,0,0,0
141888,Justin Anderson,SG/SF,DAL,3500,16.15,4.75,0
141889,Allen Crabbe,SG/SF,POR,3500,10.71,17.25,0
141890,Norman Powell,SG/SF,TOR,3400,7.88,5,0
141891,Jonathon Simmons,SG/SF,SA,3300,13.51,12.25,0
141892,Justin Holiday,SG/SF,NY,3200,13.73,11,0
141893,Stanley Johnson,SG/SF,DET,3000,7.09,0,0
141894,Brandon Rush,SG/SF,MIN,3000,0,0,0
141895,Shabazz Muhammad,SG/SF,MIN,3000,9.46,4.25,0
141896,Kelly Oubre Jr.,SG/SF,WAS,3000,12.83,23.5,0
141897,Hollis Thompson,SG/SF,PHI,3000,10.83,0,0
141898,Hassan Whiteside,C,MIA,8800,49.23,57.5,0
141899,Karl-Anthony Towns,C,MIN,8300,43.58,80,0
141900,Andre Drummond,C,DET,7400,39.98,50.75,0
141901,Dwight Howard,C,ATL,7200,35.67,34.5,0
141902,Marc Gasol,C,MEM,7100,40.94,33.5,0
141903,Al Horford,C,BOS,6600,39.46,25.25,0
141904,Joel Embiid,C,PHI,6500,41.04,0,0
141905,Marcin Gortat,C,WAS,5800,28.51,32.25,0
141906,Jonas Valanciunas,C,TOR,5800,34.28,13,0
141907,Mason Plumlee,C,POR,5800,31.41,37.75,0
141908,Robin Lopez,C,CHI,5500,31.81,39.75,0
141909,Pau Gasol,C,SA,5300,0,0,0
141910,Steven Adams,C,OKC,5000,24.28,19,0
141911,Nerlens Noel,C,PHI,5000,0,0,0
141912,Alex Len,C,PHO,4700,19.81,22.25,0
141913,Jusuf Nurkic,C,DEN,4600,27.42,10.5,0
141914,Enes Kanter,C,OKC,4500,20.18,19.75,0
141915,Tyson Chandler,C,PHO,4500,24.54,25.25,0
141916,Andrew Bogut,C,DAL,4200,23.81,27.5,0
141917,Lucas Nogueira,C,TOR,4200,9.13,17.5,0
141918,Joakim Noah,C,NY,4000,0,0,0
141919,Mike Muscala,C,ATL,4000,16.97,8.25,0
141920,Cole Aldrich,C,MIN,3900,7.52,6.5,0
141921,Aron Baynes,C,DET,3800,11.27,11.25,0
141922,Willie Reed,C,MIA,3600,0,10.25,0
141923,Dewayne Dedmon,C,SA,3600,20.31,28.5,0
141924,Al Jefferson,C,IND,3600,16.54,15.75,0
141925,Ed Davis,C,POR,3600,17.35,17.75,0
141926,Tyler Zeller,C,BOS,3400,5.84,2.25,0
141927,Guillermo Hernangomez,C,NY,3400,16.61,9.5,0
141928,Timofey Mozgov,C,LAL,3300,17.39,4,0
141929,Tarik Black,C,LAL,3200,17.74,8.75,0
141930,Alan Williams,C,PHO,3200,7.66,0,0
141931,Boban Marjanovic,C,DET,3000,1.27,0,0
141932,Josh McRoberts,C,MIA,3000,18.25,10.75,0
141933,Cristiano Felicio,C,CHI,3000,3.94,0,0
141934,Ivica Zubac,C,LAL,3000,0,0,0
141935,Nikola Pekovic,C,MIN,3000,0,0,0
141936,Marshall Plumlee,C,NY,3000,0,13.75,0
141937,Nick Collison,C,OKC,3000,0,0,0
